id1	x1	C1.1	C1.2	C1.3	L1	N1	id2	x2	C2.1	C2.2	C2.3	L2	N2	id3	x3	C3.1	C3.2	C3.3	L3	N3	id4	x4	C4.1	C4.2	C4.3	L4
1	0	0	0	1	1	46	8	0.191048616	0.465439616	0.630723601	0.620929744	0.204529344	6	3	0.64807407	0.50973797	0.845517868	-0.158955149	0.110964185	0	0	0	0	0	0	0
1	0	0	0	1	1	46	8	0.191048616	0.465439616	0.630723601	0.620929744	0.204529344	6	4	0.817988809	0.752064537	-0.257608737	0.606660292	0.091941287	0	0	0	0	0	0	0
1	0	0	0	1	1	46	8	0.191048616	0.465439616	0.630723601	0.620929744	0.204529344	6	5	0.834714303	0.628039151	0.680874586	0.376797876	0.082811693	0	0	0	0	0	0	0
1	0	0	0	1	1	46	8	0.191048616	0.465439616	0.630723601	0.620929744	0.204529344	6	6	0.896288644	0.336411785	0.398486295	0.853250178	0.111043499	0	0	0	0	0	0	0
1	0	0	0	1	1	46	9	0.200694538	-0.338032159	0.926476701	0.16545448	0.08353239	1	1	0.501374258	0.10370978	0.718034807	0.688237134	0.088356953	2	1	0.822212828	0.372943427	0.695326375	0.614356961	0.051087614
1	0	0	0	1	1	46	9	0.200694538	-0.338032159	0.926476701	0.16545448	0.08353239	1	1	0.501374258	0.10370978	0.718034807	0.688237134	0.088356953	2	2	0.899510884	0.314535387	0.912848258	0.260337388	0.06553248
1	0	0	0	1	1	46	10	0.22288165	-0.286808491	0.017747729	0.957823582	0.015139941	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	46	11	0.256289681	-0.696960126	0.713644451	0.070414354	0.095418377	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	46	12	0.263315461	0.457412245	-0.342586585	0.820614735	0.308194452	5	1	0.244915768	0.629115771	-0.659258927	-0.411814322	0.071333428	0	0	0	0	0	0	0
1	0	0	0	1	1	46	12	0.263315461	0.457412245	-0.342586585	0.820614735	0.308194452	5	2	0.420458069	0.287987202	-0.878740314	-0.380629545	0.10275294	0	0	0	0	0	0	0
1	0	0	0	1	1	46	12	0.263315461	0.457412245	-0.342586585	0.820614735	0.308194452	5	3	0.459192849	0.329555256	-0.919300912	-0.215125948	0.097208823	0	0	0	0	0	0	0
1	0	0	0	1	1	46	12	0.263315461	0.457412245	-0.342586585	0.820614735	0.308194452	5	4	0.548787502	0.839029003	0.051780507	0.541617154	0.08392663	0	0	0	0	0	0	0
1	0	0	0	1	1	46	12	0.263315461	0.457412245	-0.342586585	0.820614735	0.308194452	5	5	0.633708143	0.728305015	-0.685227493	0.005923469	0.104483719	0	0	0	0	0	0	0
1	0	0	0	1	1	46	13	0.27457072	0.686421744	0.312550831	0.656610398	0.128217148	5	1	0.501020911	0.952744334	-0.158045625	-0.259422094	0.066324858	1	1	0.070955007	-0.332728209	0.363763711	0.870039074	0.046858511
1	0	0	0	1	1	46	13	0.27457072	0.686421744	0.312550831	0.656610398	0.128217148	5	2	0.853722312	0.984233527	0.110512838	0.138098797	0.085926952	0	0	0	0	0	0	0
1	0	0	0	1	1	46	13	0.27457072	0.686421744	0.312550831	0.656610398	0.128217148	5	3	0.978651763	0.524428375	-0.738408453	0.423943222	0.094897449	0	0	0	0	0	0	0
1	0	0	0	1	1	46	13	0.27457072	0.686421744	0.312550831	0.656610398	0.128217148	5	4	0.978651763	0.390760607	-0.462595212	0.795808952	0.090652246	0	0	0	0	0	0	0
1	0	0	0	1	1	46	13	0.27457072	0.686421744	0.312550831	0.656610398	0.128217148	5	5	0.978651763	0.707147454	-0.258724284	0.6580306	0.11234717	0	0	0	0	0	0	0
1	0	0	0	1	1	46	14	0.281619211	-0.401721427	-0.021483863	0.915509932	0.429248237	9	1	0.141028979	-0.285500909	-0.563110603	0.775497097	0.317116238	9	1	0.271290627	-0.112581057	-0.983077485	-0.14451355	0.083670586
1	0	0	0	1	1	46	14	0.281619211	-0.401721427	-0.021483863	0.915509932	0.429248237	9	1	0.141028979	-0.285500909	-0.563110603	0.775497097	0.317116238	9	2	0.303748433	-0.960238715	-0.27773385	-0.028381665	0.082268999
1	0	0	0	1	1	46	14	0.281619211	-0.401721427	-0.021483863	0.915509932	0.429248237	9	1	0.141028979	-0.285500909	-0.563110603	0.775497097	0.317116238	9	3	0.341784656	-0.894734676	-0.426851891	0.131329072	0.071137291
1	0	0	0	1	1	46	14	0.281619211	-0.401721427	-0.021483863	0.915509932	0.429248237	9	1	0.141028979	-0.285500909	-0.563110603	0.775497097	0.317116238	9	4	0.370818853	-0.497506357	-0.857766346	-0.129322548	0.128233845
1	0	0	0	1	1	46	14	0.281619211	-0.401721427	-0.021483863	0.915509932	0.429248237	9	1	0.141028979	-0.285500909	-0.563110603	0.775497097	0.317116238	9	5	0.412657673	0.189445479	-0.240252483	0.952044777	0.068238474
1	0	0	0	1	1	46	14	0.281619211	-0.401721427	-0.021483863	0.915509932	0.429248237	9	1	0.141028979	-0.285500909	-0.563110603	0.775497097	0.317116238	9	6	0.53462657	-0.408425819	-0.910475386	0.06498402	0.095479784
1	0	0	0	1	1	46	14	0.281619211	-0.401721427	-0.021483863	0.915509932	0.429248237	9	1	0.141028979	-0.285500909	-0.563110603	0.775497097	0.317116238	9	7	0.638750143	-0.675191995	0.49923236	0.543031175	0.029940447
1	0	0	0	1	1	46	14	0.281619211	-0.401721427	-0.021483863	0.915509932	0.429248237	9	1	0.141028979	-0.285500909	-0.563110603	0.775497097	0.317116238	9	8	0.98152313	0.38280271	-0.296126938	0.875083428	0.022611554
1	0	0	0	1	1	46	14	0.281619211	-0.401721427	-0.021483863	0.915509932	0.429248237	9	1	0.141028979	-0.285500909	-0.563110603	0.775497097	0.317116238	9	9	1	-0.688664436	-0.140671953	0.711303562	0.024019925
1	0	0	0	1	1	46	14	0.281619211	-0.401721427	-0.021483863	0.915509932	0.429248237	9	2	0.40010447	-0.895698275	-0.440658313	0.059538657	0.134562259	0	0	0	0	0	0	0
1	0	0	0	1	1	46	14	0.281619211	-0.401721427	-0.021483863	0.915509932	0.429248237	9	3	0.432313299	-0.982177144	-0.043428902	0.182871521	0.159834691	0	0	0	0	0	0	0
1	0	0	0	1	1	46	14	0.281619211	-0.401721427	-0.021483863	0.915509932	0.429248237	9	4	0.5045828	-0.777167504	-0.622182458	-0.094338015	0.104889664	0	0	0	0	0	0	0
1	0	0	0	1	1	46	14	0.281619211	-0.401721427	-0.021483863	0.915509932	0.429248237	9	5	0.5045828	-0.890756627	-0.273846982	0.362712666	0.133743719	0	0	0	0	0	0	0
1	0	0	0	1	1	46	14	0.281619211	-0.401721427	-0.021483863	0.915509932	0.429248237	9	6	0.603118316	-0.706991716	-0.47835837	0.520899238	0.130026205	0	0	0	0	0	0	0
1	0	0	0	1	1	46	14	0.281619211	-0.401721427	-0.021483863	0.915509932	0.429248237	9	7	0.627973272	-0.441463649	0.2769022	0.853484097	0.138257549	0	0	0	0	0	0	0
1	0	0	0	1	1	46	14	0.281619211	-0.401721427	-0.021483863	0.915509932	0.429248237	9	8	0.580256796	-0.443082412	-0.19895373	0.874125551	0.151677577	0	0	0	0	0	0	0
1	0	0	0	1	1	46	14	0.281619211	-0.401721427	-0.021483863	0.915509932	0.429248237	9	9	1	-0.32202649	-0.897676976	-0.300790621	0.012177662	0	0	0	0	0	0	0
1	0	0	0	1	1	46	15	0.285825021	-0.817889155	0.356612136	0.451536421	0.274423335	6	1	0.442999997	-0.823014023	0.567951277	0.00890312	0.103439105	0	0	0	0	0	0	0
1	0	0	0	1	1	46	15	0.285825021	-0.817889155	0.356612136	0.451536421	0.274423335	6	2	0.586204957	-0.658240563	-0.044168598	0.751510853	0.109738752	0	0	0	0	0	0	0
1	0	0	0	1	1	46	15	0.285825021	-0.817889155	0.356612136	0.451536421	0.274423335	6	3	0.739414158	-0.935405942	-0.191741139	0.297070817	0.143570258	0	0	0	0	0	0	0
1	0	0	0	1	1	46	15	0.285825021	-0.817889155	0.356612136	0.451536421	0.274423335	6	4	0.883384928	-0.126259108	0.653667389	0.746175346	0.097754908	0	0	0	0	0	0	0
1	0	0	0	1	1	46	15	0.285825021	-0.817889155	0.356612136	0.451536421	0.274423335	6	5	0.917639936	-0.410124008	-0.552085278	0.725947798	0.047780154	0	0	0	0	0	0	0
1	0	0	0	1	1	46	15	0.285825021	-0.817889155	0.356612136	0.451536421	0.274423335	6	6	0.917639936	-0.458563474	0.136503683	0.87811524	0.126587811	2	1	0.954352552	-0.9005534	-0.217025989	0.376700559	0.021461367
1	0	0	0	1	1	46	15	0.285825021	-0.817889155	0.356612136	0.451536421	0.274423335	6	6	0.917639936	-0.458563474	0.136503683	0.87811524	0.126587811	2	2	0.954352552	0.084485808	0.320991301	0.943306331	0.03856871
1	0	0	0	1	1	46	16	0.299744324	0.015726773	-0.492335584	0.870263424	0.198677269	5	1	0.402312564	-0.469227718	-0.879016063	-0.084593798	0.079240225	1	1	0.989535577	0.225798489	-0.356400613	-0.906638705	0.019822585
1	0	0	0	1	1	46	16	0.299744324	0.015726773	-0.492335584	0.870263424	0.198677269	5	2	0.483014199	0.871747785	-0.482495739	0.085168427	0.054798073	0	0	0	0	0	0	0
1	0	0	0	1	1	46	16	0.299744324	0.015726773	-0.492335584	0.870263424	0.198677269	5	3	0.5478064	0.415546166	-0.893601711	-0.16969788	0.106986021	0	0	0	0	0	0	0
1	0	0	0	1	1	46	16	0.299744324	0.015726773	-0.492335584	0.870263424	0.198677269	5	4	0.720161597	-0.479488092	-0.842378966	0.245944819	0.087556927	0	0	0	0	0	0	0
1	0	0	0	1	1	46	16	0.299744324	0.015726773	-0.492335584	0.870263424	0.198677269	5	5	0.91528736	-0.026570526	-0.996598754	0.078005964	0.117126213	0	0	0	0	0	0	0
1	0	0	0	1	1	46	17	0.309291736	-0.433683454	0.852203098	0.292691908	0.24075251	5	1	0.438662186	-0.569718601	0.59997883	-0.561645931	0.052097903	1	1	0.211603685	-0.341085983	0.934365696	-0.103058719	0.097385999
1	0	0	0	1	1	46	17	0.309291736	-0.433683454	0.852203098	0.292691908	0.24075251	5	2	0.493752283	-0.949638907	0.273759435	0.15245236	0.116695955	0	0	0	0	0	0	0
1	0	0	0	1	1	46	17	0.309291736	-0.433683454	0.852203098	0.292691908	0.24075251	5	3	0.615301289	0.043918276	0.825537796	0.562635378	0.100693288	0	0	0	0	0	0	0
1	0	0	0	1	1	46	17	0.309291736	-0.433683454	0.852203098	0.292691908	0.24075251	5	4	0.877018843	-0.831846285	0.439238741	0.339265532	0.130093666	0	0	0	0	0	0	0
1	0	0	0	1	1	46	17	0.309291736	-0.433683454	0.852203098	0.292691908	0.24075251	5	5	0.912071389	-0.260161831	0.610879952	0.747757696	0.06385445	0	0	0	0	0	0	0
